procedimiento_numero,procedimiento_nombre,numero_obra,uoc_codigo,uoc_descripcion,organismo_codigo_saf,organismo_nombre,expediente_procedimiento_numero,renglon_numero,renglon_descripcion,oferente_cuit,oferente_razon_social,oferente_ute_si_no,alternativa_numero,oferta_monto,presupuesto_oficial_renglon_monto,evaluada_si_no,desestimada_si_no,orden_merito
46-0134-LPU21,"VARIANTE CAÑUELAS. AU EZEIZA CAÑUELAS (58,72) A R.N. N° 3 (KM 68,30) ACCESO A CAÑUELAS",46-0003-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10690,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-50108624-6,Benito Roggio e HiJoseS.A.,Si,251030,6705590686.12,4904259296.83,Pendiente,Aceptada,3
46-0134-LPU21,"VARIANTE CAÑUELAS. AU EZEIZA CAÑUELAS (58,72) A R.N. N° 3 (KM 68,30) ACCESO A CAÑUELAS",46-0003-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10690,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-56845745-1,SACDE Sociedad Argentina de Construcci½n y Desarrollo Estrat?gico S.A.  (continuadora de IECSA S.A.),No,251040,5627983251.29,4904259296.83,Pendiente,Aceptada,1
46-0134-LPU21,"VARIANTE CAÑUELAS. AU EZEIZA CAÑUELAS (58,72) A R.N. N° 3 (KM 68,30) ACCESO A CAÑUELAS",46-0003-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10690,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-61522482-7,Rovella Carranza S.A.,No,,5726960505.95,4904259296.83,Pendiente,Aceptada,
46-0134-LPU21,"VARIANTE CAÑUELAS. AU EZEIZA CAÑUELAS (58,72) A R.N. N° 3 (KM 68,30) ACCESO A CAÑUELAS",46-0003-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10690,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-68802071-5,JCR S.A.,No,,6099000000.00,4904259296.83,Pendiente,Aceptada,
46-0134-LPU21,"VARIANTE CAÑUELAS. AU EZEIZA CAÑUELAS (58,72) A R.N. N° 3 (KM 68,30) ACCESO A CAÑUELAS",46-0003-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10690,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",33-51629418-9,DYCASA Sociedad An½nima,No,,5361185349.69,4904259296.83,Pendiente,Aceptada,
46-0134-LPU21,"VARIANTE CAÑUELAS. AU EZEIZA CAÑUELAS (58,72) A R.N. N° 3 (KM 68,30) ACCESO A CAÑUELAS",46-0003-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10690,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-57406653-7,Vialmani S.A.,No,,4783184042.89,4904259296.83,Pendiente,Aceptada,
46-0136-LPU21,"PROYECTO, OBRA RN N°3 - VARIANTE SAN MIGUEL DEL MONTE - TRAMO: KM 104.78 – KM 113.48",46-0018-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11785,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-50225600-5,Jose J. CHEDIACK S.A.I.C.A.,Si,251350,6868000000.00,6196344382.09,Pendiente,Aceptada,3
46-0136-LPU21,"PROYECTO, OBRA RN N°3 - VARIANTE SAN MIGUEL DEL MONTE - TRAMO: KM 104.78 – KM 113.48",46-0018-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11785,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-61522482-7,Rovella Carranza S.A.,No,250770,7036148228.24,6196344382.09,Pendiente,Aceptada,4
46-0136-LPU21,"PROYECTO, OBRA RN N°3 - VARIANTE SAN MIGUEL DEL MONTE - TRAMO: KM 104.78 – KM 113.48",46-0018-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11785,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-59865201-1,CPC S.A.,Si,251230,6732486349.68,6196344382.09,Pendiente,Aceptada,2
46-0136-LPU21,"PROYECTO, OBRA RN N°3 - VARIANTE SAN MIGUEL DEL MONTE - TRAMO: KM 104.78 – KM 113.48",46-0018-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11785,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-56845745-1,SACDE Sociedad Argentina de Construcci½n y Desarrollo Estrat?gico S.A.  (continuadora de IECSA S.A.),No,251370,6528631972.57,6196344382.09,Pendiente,Aceptada,1
46-0136-LPU21,"PROYECTO, OBRA RN N°3 - VARIANTE SAN MIGUEL DEL MONTE - TRAMO: KM 104.78 – KM 113.48",46-0018-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11785,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-69050479-7,Luis Losi S.A.,No,,7565015176.32,6196344382.09,Pendiente,Aceptada,
46-0136-LPU21,"PROYECTO, OBRA RN N°3 - VARIANTE SAN MIGUEL DEL MONTE - TRAMO: KM 104.78 – KM 113.48",46-0018-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11785,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",33-51629418-9,DYCASA Sociedad An½nima,No,,7274026988.83,6196344382.09,Pendiente,Aceptada,
46-0136-LPU21,"PROYECTO, OBRA RN N°3 - VARIANTE SAN MIGUEL DEL MONTE - TRAMO: KM 104.78 – KM 113.48",46-0018-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11785,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-57406653-7,Vialmani S.A.,No,,6581026814.30,6196344382.09,Pendiente,Aceptada,
46-0136-LPU21,"PROYECTO, OBRA RN N°3 - VARIANTE SAN MIGUEL DEL MONTE - TRAMO: KM 104.78 – KM 113.48",46-0018-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11785,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-69530748-5,VIAL TEC SA,No,,7779494491.42,6196344382.09,Pendiente,Aceptada,
46-0136-LPU21,"PROYECTO, OBRA RN N°3 - VARIANTE SAN MIGUEL DEL MONTE - TRAMO: KM 104.78 – KM 113.48",46-0018-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11785,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-50166518-1,FONTANA NICASTRO SA DE CONSTRUCCIONES,No,,8055350157.51,6196344382.09,Pendiente,Aceptada,
46-0136-LPU21,"PROYECTO, OBRA RN N°3 - VARIANTE SAN MIGUEL DEL MONTE - TRAMO: KM 104.78 – KM 113.48",46-0018-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11785,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-68802071-5,JCR S.A.,No,,7751000000.00,6196344382.09,Pendiente,Aceptada,
46-0138-LPU21,"OBRA AUTOPISTA SAN MIGUEL DEL MONTE – GORCHS. RUTA NACIONAL N° 3 TRAMO KM 113,78 – KM 141,00",46-0017-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11794,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-68802071-5,JCR S.A.,No,251180,8995000000.00,7753427370.83,Pendiente,Aceptada,4
46-0138-LPU21,"OBRA AUTOPISTA SAN MIGUEL DEL MONTE – GORCHS. RUTA NACIONAL N° 3 TRAMO KM 113,78 – KM 141,00",46-0017-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11794,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-61522482-7,Rovella Carranza S.A.,No,240200,8571743881.42,7753427370.83,Pendiente,Aceptada,2
46-0138-LPU21,"OBRA AUTOPISTA SAN MIGUEL DEL MONTE – GORCHS. RUTA NACIONAL N° 3 TRAMO KM 113,78 – KM 141,00",46-0017-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11794,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-50501218-2,VIAL AGRO S.A.,Si,251390,8589990699.91,7753427370.83,Pendiente,Aceptada,3
46-0138-LPU21,"OBRA AUTOPISTA SAN MIGUEL DEL MONTE – GORCHS. RUTA NACIONAL N° 3 TRAMO KM 113,78 – KM 141,00",46-0017-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11794,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-56845745-1,SACDE Sociedad Argentina de Construcci½n y Desarrollo Estrat?gico S.A.  (continuadora de IECSA S.A.),No,251410,7707666121.94,7753427370.83,Pendiente,Aceptada,1
46-0138-LPU21,"OBRA AUTOPISTA SAN MIGUEL DEL MONTE – GORCHS. RUTA NACIONAL N° 3 TRAMO KM 113,78 – KM 141,00",46-0017-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11794,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-50108624-6,Benito Roggio e HiJoseS.A.,No,,9210700432.05,7753427370.83,Pendiente,Aceptada,
46-0138-LPU21,"OBRA AUTOPISTA SAN MIGUEL DEL MONTE – GORCHS. RUTA NACIONAL N° 3 TRAMO KM 113,78 – KM 141,00",46-0017-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11794,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-50487767-8,DECAVIAL SAICAC,No,,9378756687.56,7753427370.83,Pendiente,Aceptada,
46-0138-LPU21,"OBRA AUTOPISTA SAN MIGUEL DEL MONTE – GORCHS. RUTA NACIONAL N° 3 TRAMO KM 113,78 – KM 141,00",46-0017-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11794,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-50225600-5,Jose J. CHEDIACK S.A.I.C.A.,No,,8178000000.00,7753427370.83,Pendiente,Aceptada,
46-0138-LPU21,"OBRA AUTOPISTA SAN MIGUEL DEL MONTE – GORCHS. RUTA NACIONAL N° 3 TRAMO KM 113,78 – KM 141,00",46-0017-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11794,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-51839093-3,ICF S.A.,No,,11919148773.23,7753427370.83,Pendiente,Aceptada,
46-0138-LPU21,"OBRA AUTOPISTA SAN MIGUEL DEL MONTE – GORCHS. RUTA NACIONAL N° 3 TRAMO KM 113,78 – KM 141,00",46-0017-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11794,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-57406653-7,Vialmani S.A.,No,,7692446282.29,7753427370.83,Pendiente,Aceptada,
46-0138-LPU21,"OBRA AUTOPISTA SAN MIGUEL DEL MONTE – GORCHS. RUTA NACIONAL N° 3 TRAMO KM 113,78 – KM 141,00",46-0017-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11794,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",33-51629418-9,DYCASA Sociedad An½nima,No,,8537234296.43,7753427370.83,Pendiente,Aceptada,
46-0150-LPU22,CONSTRUCCIÓN DE BANQUINAS PAVIMENTADAS Y CARRILES DE SOBREPASO EN RUTA NACIONAL N° 226,46-0022-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13134,4.2.2-10008.13,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: PAVIMENTACION DE RUTA",30-51650063-4,COARCO SA,No,275410,2576357791.54,2020398774.11,Pendiente,Aceptada,1
46-0150-LPU22,CONSTRUCCIÓN DE BANQUINAS PAVIMENTADAS Y CARRILES DE SOBREPASO EN RUTA NACIONAL N° 226,46-0022-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13134,4.2.2-10008.13,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: PAVIMENTACION DE RUTA",30-60867483-3,MARCALBA S.A.,No,275260,3819699160.40,2020398774.11,Pendiente,Aceptada,2
46-0150-LPU22,CONSTRUCCIÓN DE BANQUINAS PAVIMENTADAS Y CARRILES DE SOBREPASO EN RUTA NACIONAL N° 226,46-0022-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13134,4.2.2-10008.13,"OBRAS VIALIDAD NACIONAL; TIPO: CONSTRUCCION Y RECONSTRUCCION, DESCRIPCION: PAVIMENTACION DE RUTA",30-65873371-7,PLANTEL S.A.,No,,2660765993.69,2020398774.11,Pendiente,Aceptada,
46-0153-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA SEGURA Y ENSANCHE DE PUENTES EXISTENTES, RUTA NACIONAL N° 193",46-0041-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11756,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-69327676-0,CONCRET NOR S.A.,No,250990,2874849518.31,2098927613.17,Pendiente,Aceptada,2
46-0153-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA SEGURA Y ENSANCHE DE PUENTES EXISTENTES, RUTA NACIONAL N° 193",46-0041-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11756,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-50225600-5,Jose J. CHEDIACK S.A.I.C.A.,No,251020,2769900000.00,2098927613.17,Pendiente,Aceptada,1
46-0153-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA SEGURA Y ENSANCHE DE PUENTES EXISTENTES, RUTA NACIONAL N° 193",46-0041-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11756,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-68701088-0,NSTOR JULIO GUERECHET S.A.,No,250980,3367745384.52,2098927613.17,Pendiente,Aceptada,3
46-0153-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA SEGURA Y ENSANCHE DE PUENTES EXISTENTES, RUTA NACIONAL N° 193",46-0041-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11756,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-56845745-1,SACDE Sociedad Argentina de Construcci½n y Desarrollo Estrat?gico S.A.  (continuadora de IECSA S.A.),No,,2802710912.50,2098927613.17,Pendiente,Aceptada,
46-0153-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA SEGURA Y ENSANCHE DE PUENTES EXISTENTES, RUTA NACIONAL N° 193",46-0041-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11756,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-69530748-5,VIAL TEC SA,No,,2766591613.70,2098927613.17,Pendiente,Aceptada,
46-0153-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA SEGURA Y ENSANCHE DE PUENTES EXISTENTES, RUTA NACIONAL N° 193",46-0041-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11756,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-51650063-4,COARCO SA,No,,2849931735.09,2098927613.17,Pendiente,Aceptada,
46-0153-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA SEGURA Y ENSANCHE DE PUENTES EXISTENTES, RUTA NACIONAL N° 193",46-0041-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11756,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-51839093-3,ICF S.A.,No,,2966624518.60,2098927613.17,Pendiente,Aceptada,
46-0153-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA SEGURA Y ENSANCHE DE PUENTES EXISTENTES, RUTA NACIONAL N° 193",46-0041-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11756,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-57406653-7,Vialmani S.A.,No,,2393912817.25,2098927613.17,Pendiente,Aceptada,
46-0154-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA NACIONAL N° 9, TRAMO: CAMPANA – ROSARIO",46-0043-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11884,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-68701088-0,NSTOR JULIO GUERECHET S.A.,No,250690,718831185.19,485396093.76,Pendiente,Aceptada,3
46-0154-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA NACIONAL N° 9, TRAMO: CAMPANA – ROSARIO",46-0043-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11884,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-70828836-1,"C&E CONSTRUCCIONES, S.A.",No,250790,699800503.48,485396093.76,Pendiente,Aceptada,2
46-0154-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA NACIONAL N° 9, TRAMO: CAMPANA – ROSARIO",46-0043-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11884,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-69327676-0,CONCRET NOR S.A.,No,250670,664548086.19,485396093.76,Pendiente,Aceptada,1
46-0154-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA NACIONAL N° 9, TRAMO: CAMPANA – ROSARIO",46-0043-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11884,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-60506247-0,CENTRO CONSTRUCCIONES S.A.,No,,697044139.59,485396093.76,Pendiente,Aceptada,
46-0154-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA NACIONAL N° 9, TRAMO: CAMPANA – ROSARIO",46-0043-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11884,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",33-51550721-9,EDECA S.A.,No,,698961086.71,485396093.76,Pendiente,Aceptada,
46-0154-LPU21,"OBRA DE REPAVIMENTACIÓN, RUTA NACIONAL N° 9, TRAMO: CAMPANA – ROSARIO",46-0043-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11884,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-57406653-7,Vialmani S.A.,No,,631733359.58,485396093.76,Pendiente,Aceptada,
46-0155-LPU21,"OBRA RUTA NACIONAL N° 5. AUTOPISTA MERCEDES - INICIO VARIANTE SUIPACHA, TRAMO: KM. 104 - KM 124.",46-0044-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11883,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-69050479-7,Luis Losi S.A.,No,250490,4498866726.24,3902037241.93,Pendiente,Aceptada,2
46-0155-LPU21,"OBRA RUTA NACIONAL N° 5. AUTOPISTA MERCEDES - INICIO VARIANTE SUIPACHA, TRAMO: KM. 104 - KM 124.",46-0044-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11883,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-59865201-1,CPC S.A.,Si,251250,4323523273.60,3902037241.93,Pendiente,Aceptada,1
46-0155-LPU21,"OBRA RUTA NACIONAL N° 5. AUTOPISTA MERCEDES - INICIO VARIANTE SUIPACHA, TRAMO: KM. 104 - KM 124.",46-0044-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11883,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-50225600-5,Jose J. CHEDIACK S.A.I.C.A.,Si,251360,4700000000.00,3902037241.93,Pendiente,Aceptada,3
